Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2025,Monocarboxylic Acid Metabolic Process (GO:0032787),7/127,3.4580405451193823e-06,0.0030223274364343,0,0,12.406810035842296,156.0132596235485,VNN1;ACOT2;CYP1A1;ANGPTL3;ACOT1;CYP4B1;ABAT
GO_Biological_Process_2025,Fatty Acid Metabolic Process (GO:0006631),6/130,4.857156767304608e-05,0.0212257750731211,0,0,10.179821551132465,101.1107948177462,LIPC;ACOT2;CYP1A1;ANGPTL3;ACOT1;CYP4B1
GO_Biological_Process_2025,Lipid Metabolic Process (GO:0006629),7/259,0.0003237546815539215,0.0640523429748772,0,0,5.86857825567503,47.157104263601575,ACOT2;CYP1A1;ANGPTL3;AKR1C3;ACOT1;CYP4B1;PLPP2
GO_Biological_Process_2025,"Wound Healing, Spreading of Cells (GO:0044319)",3/27,0.0003251243529193447,0.0640523429748772,0,0,25.61340206185567,205.70898832313847,MMP12;RHOC;CD44
GO_Biological_Process_2025,Actin Filament-Based Transport (GO:0099515),2/6,0.0003664321680484968,0.0640523429748772,0,0,101.51020408163264,803.1179907171842,MYO5A;SYNE2
GO_Biological_Process_2025,Nucleoside Phosphate Metabolic Process (GO:0006753),3/31,0.0004924436798304106,0.067600287771463,0,0,21.949926362297496,167.17350275311443,ACOT2;ACOT1;REXO2
GO_Biological_Process_2025,Negative Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000134),3/32,0.0005414210691078273,0.067600287771463,0,0,21.191965872733736,159.39141404206077,WEE1;GPNMB;CCL2
GO_Biological_Process_2025,Regulation of Cell Migration (GO:0030334),9/479,0.0006657519321170712,0.0677373985439117,0,0,4.088613514145429,29.906545552909016,GPNMB;CITED2;RACK1;ANGPTL3;CCL2;RHOC;TMSB10;SYNE2;RHOB
GO_Biological_Process_2025,Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807),3/36,0.0007681770335999374,0.0677373985439117,0,0,18.619493908153704,133.5295206771706,WEE1;GPNMB;CCL2
GO_Biological_Process_2025,Negative Regulation of Peptidyl-Serine Phosphorylation (GO:0033137),2/9,0.000870867194754317,0.0677373985439117,0,0,57.99708454810496,408.648679561366,GADD45A;RACK1
GO_Biological_Process_2025,Phosphate-Containing Compound Metabolic Process (GO:0006796),5/150,0.000943057893910248,0.0677373985439117,0,0,7.170598911070781,49.95313752128969,SLC20A1;ANGPTL3;COQ8A;PLPP2;DUSP16
GO_Biological_Process_2025,Positive Regulation of Apoptotic Process (GO:0043065),7/313,0.0009936440871893093,0.0677373985439117,0,0,4.819664066343384,33.32379102776523,LGALS3;TNFRSF12A;GADD45A;RACK1;AKR1C3;CCL2;RHOB
GO_Biological_Process_2025,Cellular Response to UV-A (GO:0071492),2/10,0.0010850384206118,0.0677373985439117,0,0,50.74489795918368,346.39177176286466,MMP12;TIMP1
GO_Biological_Process_2025,Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),2/10,0.0010850384206118,0.0677373985439117,0,0,50.74489795918368,346.39177176286466,GLS2;PYCR1
GO_Biological_Process_2025,Negative Regulation of Mitotic Cell Cycle Phase Transition (GO:1901991),3/43,0.0012945471308939,0.0722055146504613,0,0,15.355670103092784,102.10897717127874,WEE1;GPNMB;CCL2
GO_Biological_Process_2025,Macrophage Chemotaxis (GO:0048246),2/11,0.0013218400851343,0.0722055146504613,0,0,45.10430839002267,298.984305122014,LGALS3;CCL2
GO_Biological_Process_2025,Positive Regulation of Cell Motility (GO:2000147),6/249,0.0015760728535172,0.0739891870914305,0,0,5.163383241397426,33.3183778032813,GPNMB;RACK1;ANGPTL3;CCL2;RHOC;SYNE2
GO_Biological_Process_2025,Macrophage Migration (GO:1905517),2/12,0.0015810451022911,0.0739891870914305,0,0,40.59183673469388,261.8039188938469,LGALS3;CCL2
GO_Biological_Process_2025,Positive Regulation of Cell Migration (GO:0030335),7/344,0.0017085326658278,0.0739891870914305,0,0,4.36938834115057,27.84226843996393,GPNMB;RACK1;ANGPTL3;CCL2;RHOC;SYNE2;RHOB
GO_Biological_Process_2025,Nucleotide Metabolic Process (GO:0009117),2/13,0.0018624280503563,0.0739891870914305,0,0,36.89981447124304,231.94759321375395,GUK1;REXO2
GO_Biological_Process_2025,Response to UV-A (GO:0070141),2/13,0.0018624280503563,0.0739891870914305,0,0,36.89981447124304,231.94759321375395,MMP12;TIMP1
GO_Biological_Process_2025,Positive Regulation of Calcium Ion Import (GO:0090280),2/13,0.0018624280503563,0.0739891870914305,0,0,36.89981447124304,231.94759321375395,LGALS3;CCL2
GO_Biological_Process_2025,Epiboly Involved in Wound Healing (GO:0090505),2/14,0.0021657651600423,0.0817234452572959,0,0,33.82312925170068,207.5042741698455,RHOC;CD44
GO_Biological_Process_2025,Sensory Perception (GO:0007600),3/52,0.0022441220665619,0.0817234452572959,0,0,12.529560277719336,76.42331236603597,MMP12;GPNMB;CCL2
GO_Biological_Process_2025,Positive Regulation of Cellular Component Organization (GO:0051130),4/111,0.0023407366994855,0.0818321550140156,0,0,7.707554517133956,46.686889589314006,LGALS3;RACK1;RHOC;S100A10
GO_Biological_Process_2025,Positive Regulation of Protein Localization to Plasma Membrane (GO:1903078),3/55,0.0026353413771885,0.0885880139870288,0,0,11.804916732751783,70.10636130554923,LGALS3;RACK1;STAC3
GO_Biological_Process_2025,Aromatic Amino Acid Family Catabolic Process (GO:0009074),2/17,0.0032052883489498,0.1000507863207926,0,0,27.05442176870748,155.3722787250682,GSTZ1;UROC1
GO_Biological_Process_2025,Positive Chemotaxis (GO:0050918),2/17,0.0032052883489498,0.1000507863207926,0,0,27.05442176870748,155.3722787250682,LGALS3;GPNMB
GO_Biological_Process_2025,Regulation of Epidermal Cell Differentiation (GO:0045604),2/18,0.003594237117374,0.1047121080194982,0,0,25.362244897959183,142.7494556250508,MAFF;REXO2
GO_Biological_Process_2025,Non-Proteinogenic Amino Acid Metabolic Process (GO:0170041),2/18,0.003594237117374,0.1047121080194982,0,0,25.362244897959183,142.7494556250508,KYAT3;ABAT
GO_Biological_Process_2025,Eosinophil Chemotaxis (GO:0048245),2/19,0.0040040456388033,0.1060465420701247,0,0,23.869147659063625,131.7684366549516,LGALS3;CCL2
GO_Biological_Process_2025,Eosinophil Migration (GO:0072677),2/19,0.0040040456388033,0.1060465420701247,0,0,23.869147659063625,131.7684366549516,LGALS3;CCL2
GO_Biological_Process_2025,Glycoprotein Catabolic Process (GO:0006516),2/19,0.0040040456388033,0.1060465420701247,0,0,23.869147659063625,131.7684366549516,MMP12;MANBA
GO_Biological_Process_2025,Regulation of Cellular Localization (GO:0060341),3/67,0.0046086500826343,0.1184694168300704,0,0,9.58569587628866,51.56932115539997,REEP5;RACK1;REXO2
GO_Biological_Process_2025,Regulation of T Cell Activation (GO:0050863),3/68,0.0048040547103092,0.1186063462157996,0,0,9.437747819191118,50.38148186551567,LGALS3;GPNMB;CCL2
GO_Biological_Process_2025,Sensory Perception of Pain (GO:0019233),2/21,0.0048853872583166,0.1186063462157996,0,0,21.354457572502685,113.63788950907964,MMP12;CCL2
GO_Biological_Process_2025,Regulation of Calcium Ion Import (GO:0090279),2/22,0.0053564969577325,0.1265291443529264,0,0,20.285714285714285,106.08302856731788,LGALS3;CCL2
GO_Biological_Process_2025,Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),2/23,0.0058476195920622,0.1310466544477545,0,0,19.318756073858115,99.33164622370634,RACK1;PYCR1
GO_Biological_Process_2025,Monocyte Chemotaxis (GO:0002548),2/23,0.0058476195920622,0.1310466544477545,0,0,19.318756073858115,99.33164622370634,LGALS3;CCL2
GO_Biological_Process_2025,Acute Inflammatory Response (GO:0002526),2/24,0.0063585473607634,0.1389342598326813,0,0,18.43970315398887,93.26719485343038,VNN1;LBP
GO_Biological_Process_2025,Amino Acid Metabolic Process (GO:0006520),2/25,0.0068890740028299,0.1468548945969121,0,0,17.637089618456077,87.79423275712823,GLS2;KYAT3
GO_Biological_Process_2025,Acylglycerol Homeostasis (GO:0055090),2/26,0.0074389947886241,0.1533295515714272,0,0,16.901360544217688,82.83389842043363,LIPC;ANGPTL3
GO_Biological_Process_2025,Cholesterol Homeostasis (GO:0042632),3/80,0.0075436735898985,0.1533295515714272,0,0,7.96211005489356,38.91119811203056,HSDL2;LIPC;ANGPTL3
GO_Biological_Process_2025,Sterol Homeostasis (GO:0055092),3/81,0.007805783179295,0.155051238606907,0,0,7.859635210150674,38.141948154855065,HSDL2;LIPC;ANGPTL3
GO_Biological_Process_2025,Negative Regulation of Lymphocyte Activation (GO:0051250),2/27,0.0080081065105895,0.1550882186021301,0,0,16.224489795918366,78.32049478663112,LGALS3;GPNMB
GO_Biological_Process_2025,Positive Regulation of Programmed Cell Death (GO:0043068),5/248,0.0081625378211647,0.1550882186021301,0,0,4.257526532380334,20.471039715295404,LGALS3;TNFRSF12A;GADD45A;RACK1;RHOB
GO_Biological_Process_2025,Regulation of T Cell Proliferation (GO:0042129),3/83,0.0083460073428334,0.1552002216518383,0,0,7.662371134020619,36.671893831371335,LGALS3;GPNMB;CD276
GO_Biological_Process_2025,Long-Chain Fatty Acid Metabolic Process (GO:0001676),3/85,0.008907727513708,0.1621948718121008,0,0,7.474729695750566,35.28697392743489,ACOT2;CYP1A1;ACOT1
GO_Biological_Process_2025,Positive Regulation of Calcium Ion Transport (GO:0051928),2/30,0.0098285778207101,0.1701731988723017,0,0,14.48396501457726,66.95156387938638,LGALS3;CCL2
GO_Biological_Process_2025,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),2/30,0.0098285778207101,0.1701731988723017,0,0,14.48396501457726,66.95156387938638,ACOT2;ACOT1
GO_Biological_Process_2025,Negative Regulation of Gene Expression (GO:0010629),6/364,0.0099300150371709,0.1701731988723017,0,0,3.484250564602401,16.070037062922427,GPNMB;CITED2;IFRD2;ENC1;RACK1;ANXA7
GO_Biological_Process_2025,Regulation of Protein Localization to Plasma Membrane (GO:1903076),3/90,0.0104072034150417,0.1726966494932905,0,0,7.043370067543548,32.15479504350625,LGALS3;STAC3;REXO2
GO_Biological_Process_2025,acyl-CoA Metabolic Process (GO:0006637),2/31,0.0104724512850622,0.1726966494932905,0,0,13.983814215341308,63.75230908786907,ACOT2;ACOT1
GO_Biological_Process_2025,Positive Regulation of Cellular Component Biogenesis (GO:0044089),3/93,0.0113729262286274,0.1840729171077844,0,0,6.8075601374570445,30.474176658100003,LGALS3;RACK1;RHOC
GO_Biological_Process_2025,Negative Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010972),2/33,0.0118145960439167,0.1877446716796954,0,0,13.08031599736669,58.0559303610333,WEE1;RBBP8
GO_Biological_Process_2025,Negative Regulation of Endocytosis (GO:0045806),2/34,0.0125124802245355,0.1918580301095453,0,0,12.67091836734694,55.51165721021778,LGALS3;RACK1
GO_Biological_Process_2025,Triglyceride Homeostasis (GO:0070328),2/34,0.0125124802245355,0.1918580301095453,0,0,12.67091836734694,55.51165721021778,LIPC;ANGPTL3
GO_Biological_Process_2025,Positive Regulation of Hydrolase Activity (GO:0051345),3/98,0.0130939766052085,0.1973126819474527,0,0,6.447639717851329,27.954405817650997,RACK1;RHOC;S100A10
GO_Biological_Process_2025,Negative Regulation of Translation (GO:0017148),3/102,0.0145721785315227,0.2078567848356028,0,0,6.185879412683536,26.15786422245009,IFRD2;ENC1;RACK1
GO_Biological_Process_2025,Positive Regulation of Protein-Containing Complex Assembly (GO:0031334),3/105,0.0157404409875109,0.2078567848356028,0,0,6.003032140691328,24.92172011518436,LGALS3;RACK1;RHOC
GO_Biological_Process_2025,Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244),2/39,0.0162624064321538,0.2078567848356028,0,0,10.955874241588528,45.126141525786544,VNN1;RACK1
GO_Biological_Process_2025,Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000045),3/111,0.0182312795363317,0.2078567848356028,0,0,5.6678121420389465,22.69741404703137,WEE1;GPNMB;CCL2
GO_Biological_Process_2025,Regulation of Translation (GO:0006417),4/201,0.0183713529166674,0.2078567848356028,0,0,4.167301184433164,16.656547536819964,RPL5;IFRD2;ENC1;RACK1
GO_Biological_Process_2025,Ribosome Assembly (GO:0042255),2/42,0.0187140554000922,0.2078567848356028,0,0,10.13265306122449,40.31256172341721,RPL5;MPV17L
GO_Biological_Process_2025,Positive Regulation of Stress Fiber Assembly (GO:0051496),2/43,0.0195637897091908,0.2078567848356028,0,0,9.885017421602788,38.888398778373954,RHOC;S100A10
GO_Biological_Process_2025,Regulation of Cell-Cell Adhesion (GO:0022407),2/46,0.0222080432575084,0.2078567848356028,0,0,9.20964749536178,35.063897787087264,CITED2;REXO2
GO_Biological_Process_2025,Cellular Response to Radiation (GO:0071478),2/47,0.0231205576171507,0.2078567848356028,0,0,9.004535147392291,33.92038210413699,GADD45A;RHOB
GO_Biological_Process_2025,Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039),2/48,0.0240483300532171,0.2078567848356028,0,0,8.808340727595386,32.83476119194659,CCL2;CD44
GO_Biological_Process_2025,Primary Alcohol Metabolic Process (GO:0034308),2/48,0.0240483300532171,0.2078567848356028,0,0,8.808340727595386,32.83476119194659,AKR1C3;CYP1A1
GO_Biological_Process_2025,DNA Double-Strand Break Processing Involved in Repair via Single-Strand Annealing (GO:0010792),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,RBBP8
GO_Biological_Process_2025,Negative Regulation of Hydrogen Peroxide-Mediated Programmed Cell Death (GO:1901299),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,RACK1
GO_Biological_Process_2025,L-phenylalanine Catabolic Process (GO:0006559),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,GSTZ1
GO_Biological_Process_2025,L-phenylalanine Metabolic Process (GO:0006558),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,GSTZ1
GO_Biological_Process_2025,Alpha-Amino Acid Biosynthetic Process (GO:1901607),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,OTC
GO_Biological_Process_2025,Negative Regulation of Trophoblast Cell Migration (GO:1901164),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,TIMP1
GO_Biological_Process_2025,Regulation of Plasma Membrane Repair (GO:1905684),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,S100A10
GO_Biological_Process_2025,Bradykinin Catabolic Process (GO:0010815),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,MMP12
GO_Biological_Process_2025,Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,LBP
GO_Biological_Process_2025,Ornithine Metabolic Process (GO:0006591),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,OTC
GO_Biological_Process_2025,Positive Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042998),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,RACK1
GO_Biological_Process_2025,Positive Regulation of T Cell Differentiation in Thymus (GO:0033089),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,VNN1
GO_Biological_Process_2025,Choline Metabolic Process (GO:0019695),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,DMGDH
GO_Biological_Process_2025,Chronic Inflammatory Response (GO:0002544),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,VNN1
GO_Biological_Process_2025,Citrulline Metabolic Process (GO:0000052),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,OTC
GO_Biological_Process_2025,snRNA Modification (GO:0040031),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,NHP2
GO_Biological_Process_2025,Double-Strand Break Repair via Single-Strand Annealing (GO:0045002),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,RBBP8
GO_Biological_Process_2025,Glial Cell Migration (GO:0008347),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,CCL2
GO_Biological_Process_2025,+ Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,PVR
GO_Biological_Process_2025,Positive Regulation of Natural Killer Cell Mediated Immune Response to Tumor Cell (GO:0002857),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,PVR
GO_Biological_Process_2025,Positive Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,CITED2
GO_Biological_Process_2025,Positive Regulation of Voltage-Gated Calcium Channel Activity (GO:1901387),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,STAC3
GO_Biological_Process_2025,Membrane Raft Assembly (GO:0001765),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,S100A10
GO_Biological_Process_2025,Reg of T Cell Act via T Cell Rec Contact With Ag Bound to MHC Mol on Ag Presenting Cell (GO:2001188),1/5,0.0247535287182936,0.2078567848356028,0,0,50.24242424242424,185.83603697375267,LGALS3
GO_Biological_Process_2025,Regulation of Apoptotic Process (GO:0042981),8/704,0.0247803296791105,0.2078567848356028,0,0,2.3993003498250878,8.871905136687914,LGALS3;TNFRSF12A;GADD45A;CITED2;GLS2;RACK1;CD44;RHOB
GO_Biological_Process_2025,Regulation of Protein-Containing Complex Assembly (GO:0043254),3/126,0.0253646928571546,0.2078567848356028,0,0,4.972843852149862,18.272203113433356,LGALS3;RACK1;RHOC
GO_Biological_Process_2025,Positive Regulation of Cell-Cell Adhesion (GO:0022409),2/50,0.025948961945953,0.2078567848356028,0,0,8.44047619047619,30.82144266223132,CITED2;CD44
GO_Biological_Process_2025,Lipid Modification (GO:0030258),2/50,0.025948961945953,0.2078567848356028,0,0,8.44047619047619,30.82144266223132,CYP1A1;PLPP2
GO_Biological_Process_2025,Positive Regulation of Actin Filament Bundle Assembly (GO:0032233),2/51,0.0269214810715392,0.2078567848356028,0,0,8.26780508121616,29.886716110404755,RHOC;S100A10
GO_Biological_Process_2025,Negative Regulation of T Cell Activation (GO:0050868),2/51,0.0269214810715392,0.2078567848356028,0,0,8.26780508121616,29.886716110404755,LGALS3;GPNMB
GO_Biological_Process_2025,Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379),2/52,0.0279085775805053,0.2078567848356028,0,0,8.10204081632653,28.995755414400413,GADD45A;AKR1C3
GO_Biological_Process_2025,Cellular Response to Ionizing Radiation (GO:0071479),2/53,0.0289100845392208,0.2078567848356028,0,0,7.942777110844338,28.14574537420548,GADD45A;RHOB
GO_Biological_Process_2025,L-histidine Catabolic Process (GO:0006548),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,UROC1
GO_Biological_Process_2025,L-histidine Metabolic Process (GO:0006547),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,UROC1
GO_Biological_Process_2025,L-methionine Salvage (GO:0071267),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,BHMT
GO_Biological_Process_2025,Negative Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051045),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,TIMP1
GO_Biological_Process_2025,Regulation of Lymphocyte Apoptotic Process (GO:0070228),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,LGALS3
GO_Biological_Process_2025,Ammonium Homeostasis (GO:0097272),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,OTC
GO_Biological_Process_2025,Pantothenate Metabolic Process (GO:0015939),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,VNN1
GO_Biological_Process_2025,Cellular Response to Lipoteichoic Acid (GO:0071223),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,LBP
GO_Biological_Process_2025,Response to Lipoteichoic Acid (GO:0070391),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,LBP
GO_Biological_Process_2025,Positive Regulation of Gastrulation (GO:2000543),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,RACK1
GO_Biological_Process_2025,Telomerase RNA Localization (GO:0090672),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,NHP2
GO_Biological_Process_2025,Telomerase RNA Localization to Cajal Body (GO:0090671),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,NHP2
GO_Biological_Process_2025,Positive Regulation of Membrane Depolarization (GO:1904181),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,RACK1
GO_Biological_Process_2025,Urea Cycle (GO:0000050),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,OTC
GO_Biological_Process_2025,Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,LIPC
GO_Biological_Process_2025,Positive Regulation of Respiratory Burst (GO:0060267),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,LBP
GO_Biological_Process_2025,Imidazole-Containing Compound Catabolic Process (GO:0052805),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,UROC1
GO_Biological_Process_2025,Inositol Metabolic Process (GO:0006020),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,ISYNA1
GO_Biological_Process_2025,Leukotriene Transport (GO:0071716),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,ABCC3
GO_Biological_Process_2025,Proline Metabolic Process (GO:0006560),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,PYCR1
GO_Biological_Process_2025,Regulation of NK T Cell Activation (GO:0051133),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,LGALS3
GO_Biological_Process_2025,Morphogenesis of an Endothelium (GO:0003159),1/6,0.0296309633944118,0.2078567848356028,0,0,40.19191919191919,141.432767389918,RHOB
GO_Biological_Process_2025,Regulation of Signal Transduction by P53 Class Mediator (GO:1901796),2/54,0.029925836282038,0.2078567848356028,0,0,7.789638932496075,27.33410071093129,HEXIM1;RPL5
GO_Biological_Process_2025,Positive Regulation of Protein Localization to Cell Periphery (GO:1904377),2/57,0.03305692249429,0.2078567848356028,0,0,7.363636363636363,25.106496966632545,LGALS3;STAC3
GO_Biological_Process_2025,Regulation of Endothelial Cell-Matrix Adhesion via Fibronectin (GO:1904904),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,MMP12
GO_Biological_Process_2025,DNA Strand Resection Involved in Replication Fork Processing (GO:0110025),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,RBBP8
GO_Biological_Process_2025,GDP-mannose Metabolic Process (GO:0019673),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,PMM1
GO_Biological_Process_2025,Reg of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,PVR
GO_Biological_Process_2025,Non-Proteinogenic Amino Acid Biosynthetic Process (GO:0170043),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,OTC
GO_Biological_Process_2025,Nucleobase-Containing Small Molecule Interconversion (GO:0015949),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,GUK1
GO_Biological_Process_2025,Oligosaccharide Catabolic Process (GO:0009313),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,MANBA
GO_Biological_Process_2025,Response to Angiotensin (GO:1990776),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,SLC30A10
GO_Biological_Process_2025,Positive Regulation of Apoptotic Cell Clearance (GO:2000427),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,CCL2
GO_Biological_Process_2025,Detection of Molecule of Bacterial Origin (GO:0032490),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,LBP
GO_Biological_Process_2025,Spleen Development (GO:0048536),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,CITED2
GO_Biological_Process_2025,Sulfur Amino Acid Transport (GO:0000101),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,SLC3A2
GO_Biological_Process_2025,Thyroid Hormone Transport (GO:0070327),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,SLC3A2
GO_Biological_Process_2025,Positive Regulation of Leukocyte Differentiation (GO:1902107),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,LGALS3
GO_Biological_Process_2025,Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,LIPC
GO_Biological_Process_2025,Urea Metabolic Process (GO:0019627),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,OTC
GO_Biological_Process_2025,Positive Regulation of Plasminogen Activation (GO:0010756),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,S100A10
GO_Biological_Process_2025,Leukocyte Aggregation (GO:0070486),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,CD44
GO_Biological_Process_2025,Monosaccharide Metabolic Process (GO:0005996),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,FGGY
GO_Biological_Process_2025,Regulation of Apoptotic Cell Clearance (GO:2000425),1/7,0.0344842492004146,0.2078567848356028,0,0,33.49158249158249,112.77461836050252,CCL2
GO_Biological_Process_2025,Negative Regulation of Protein Kinase Activity (GO:0006469),2/60,0.0363103684614095,0.2103156802734953,0,0,6.9817030260380015,23.148897224333663,GADD45A;REXO2
GO_Biological_Process_2025,Negative Regulation of Protein Metabolic Process (GO:0051248),3/146,0.0368873028923251,0.2103156802734953,0,0,4.273015644149665,14.100472544618473,IFRD2;ENC1;RACK1
GO_Biological_Process_2025,Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),2/61,0.0374213004237331,0.2103156802734953,0,0,6.863023175371843,22.54856700617945,GADD45A;AKR1C3
GO_Biological_Process_2025,Mitotic Cytokinesis (GO:0000281),2/62,0.0385451967593685,0.2103156802734953,0,0,6.748299319727892,21.97194825947037,RHOC;RHOB
GO_Biological_Process_2025,Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,RACK1
GO_Biological_Process_2025,Regulation of Epidermis Development (GO:0045682),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,MAFF
GO_Biological_Process_2025,- Reg of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Sgnlng Pway (GO:1903377),1/8,0.0393135041520565,0.2103156802734953,0,0,28.705627705627705,92.8967850071638,PYCR1
